asset,timeframe,model_family,candidate_id,experiment_phase,input_family,weeks_observed,best_week,best_week_rap_pct,best_week_return_pct,best4_end_week,best4_mean_rap_pct,mean_weekly_rap_pct,mean_weekly_return_pct,mean_weekly_drawdown_pct,mean_weekly_trades,rel_volume,k_sl,k_tp,risk_penalty_lambda
solusdt,4h,sac,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base3y_aware_rv0p25_base_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,kitchen_sink_guarded,10,2023-12-18,9.246633,9.881554,2023-12-18,2.03387,1.147032,2.387219,2.480375,4.4,0.25,2.0,3.0,0.5
solusdt,1h,sac,solusdt_1h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_fixed_rv0p50_sl1p25_tp1p25_sltp_risk_geometry_phase8_v1_seed8_adaptive_top_seed_extension_seed8_v1,adaptive_top_seed_extension_seed8_v1,sota_low_cost,8,2023-11-06,6.281875,9.067708,2023-11-06,1.922981,-1.069834,0.916113,3.971893,19.0,0.5,1.25,1.25,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_aware_rv0p50_base_sltp_risk_geometry_phase8_v3_seed19_adaptive_top_seed_extension_seed19_v1,adaptive_top_seed_extension_seed19_v1,kitchen_sink_guarded,40,2022-07-25,8.851079,9.534777,2022-05-09,1.917046,-2.174054,-0.377181,3.593746,4.4,0.5,2.0,3.0,0.5
solusdt,4h,sac,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base3y_fixed_rv0p50_sl1p25_tp1p25_sltp_risk_geometry_phase8_v1_seed7_adaptive_top_seed_extension_seed7_v1_seed11_adaptive_top_seed_extension_seed11_v1,adaptive_top_seed_extension_seed11_v1,kitchen_sink_guarded,10,2023-11-06,5.948036,8.038103,2023-12-11,1.895654,-0.958785,1.532679,4.98293,7.5,0.5,1.25,1.25,0.5
solusdt,4h,sac,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base3y_fixed_rv0p25_sl1p25_tp1p5_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,kitchen_sink_guarded,10,2023-12-18,5.842347,6.551881,2023-12-18,1.841328,-0.367714,0.937642,2.610711,6.7,0.25,1.25,1.5,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_fine_tune_recent_window_m12_base4y_testyear_fixed_rv0p50_sl1p25_tp1p25_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,10,2023-01-09,4.805554,5.504328,2023-01-23,1.793491,-0.579866,0.455679,2.07109,5.3,0.5,1.25,1.25,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_aware_rv0p25_base_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,52,2022-01-17,4.233137,5.193159,2022-05-23,1.726181,-0.615371,0.284865,1.800472,3.576923,0.25,2.0,3.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_fixed_rv0p25_sl1p25_tp1p5_sltp_risk_geometry_phase8_v3_seed20_adaptive_top_seed_extension_seed20_v1,adaptive_top_seed_extension_seed20_v1,kitchen_sink_guarded,40,2022-06-06,6.491055,7.181816,2022-06-06,1.664816,-1.049088,-0.173337,1.7515,4.7,0.25,1.25,1.5,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_testyear_fixed_rv0p50_sl1p25_tp1p25_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,52,2023-09-25,5.077771,5.267375,2023-01-30,1.62562,-0.832316,0.10313,1.870891,5.211538,0.5,1.25,1.25,0.5
solusdt,1h,sac,solusdt_1h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_fixed_rv0p25_sl1p25_tp1p5_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,tech_stat_decomp,8,2023-10-30,10.994733,12.110192,2023-11-06,1.615107,-1.27308,0.622568,3.791295,28.25,0.25,1.25,1.5,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_fixed_rv0p25_sl1p25_tp1p5_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,52,2022-06-06,4.901589,5.488695,2022-08-08,1.379317,-0.791483,0.08701,1.756986,4.692308,0.25,1.25,1.5,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_aware_rv0p25_base_sltp_risk_geometry_phase8_v3_seed20_adaptive_top_seed_extension_seed20_v1,adaptive_top_seed_extension_seed20_v1,kitchen_sink_guarded,40,2022-06-13,3.211946,4.525437,2022-08-08,1.329151,-0.474405,0.299097,1.547003,3.125,0.25,2.0,3.0,0.5
solusdt,4h,sac,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base3y_aware_rv0p10_base_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,kitchen_sink_guarded,10,2023-12-18,3.934959,4.188927,2023-12-18,1.318315,0.271736,0.762749,0.982025,3.4,0.1,2.0,3.0,0.5
solusdt,4h,sac,solusdt_4h_kitchen_sink_guarded_exec_annual_diversity_survey_fast40k_v2_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_fast40k_v2,kitchen_sink_guarded,52,2023-12-18,2.879688,3.219864,2023-12-18,1.296353,0.062929,0.155908,0.185958,0.692308,0.1,1.5,2.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_fixed_rv0p25_sl1p25_tp1p5_sltp_risk_geometry_phase8_v3_seed19_adaptive_top_seed_extension_seed19_v1,adaptive_top_seed_extension_seed19_v1,kitchen_sink_guarded,40,2022-06-06,4.901589,5.488695,2022-05-16,1.278418,-1.052565,-0.186095,1.73294,4.45,0.25,1.25,1.5,0.5
solusdt,1h,sac,solusdt_1h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_aware_rv0p10_base_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,tech_stat_decomp,8,2023-11-06,3.41303,3.854618,2023-11-06,1.249092,0.053677,0.71625,1.325147,21.125,0.1,2.0,3.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_aware_rv0p25_base_sltp_risk_geometry_phase8_v3_seed19_adaptive_top_seed_extension_seed19_v1,adaptive_top_seed_extension_seed19_v1,kitchen_sink_guarded,40,2022-06-06,4.161788,4.666599,2022-08-08,1.14226,-1.026379,-0.182832,1.687094,2.75,0.25,2.0,3.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_fine_tune_recent_window_m12_base4y_valyear_aware_rv0p25_base_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,16,2022-07-11,5.010728,5.694626,2022-03-21,1.136805,-0.357922,0.580934,1.877712,5.0,0.25,2.0,3.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_aware_rv0p10_base_sltp_risk_geometry_phase8_v3_seed20_adaptive_top_seed_extension_seed20_v1,adaptive_top_seed_extension_seed20_v1,kitchen_sink_guarded,40,2022-07-18,1.640809,1.900422,2022-08-08,1.093765,-0.257561,0.052203,0.619529,3.125,0.1,2.0,3.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_fine_tune_recent_window_m12_base4y_testyear_fixed_rv0p25_sl1p25_tp1p5_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,10,2023-01-09,2.571645,2.921101,2023-01-23,1.015231,0.151993,0.57649,0.848993,4.8,0.25,1.25,1.5,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_rap_l0p25_rv0p1_risk_adjusted_reward_phase7_v3_seed19_adaptive_top_seed_extension_seed19_v1,adaptive_top_seed_extension_seed19_v1,kitchen_sink_guarded,40,2022-07-25,2.285031,2.36336,2022-08-08,0.971406,-0.125012,0.044601,0.678452,3.2,0.1,2.0,3.0,0.25
solusdt,4h,sac,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base3y_fixed_rv0p10_sl1p5_tp2_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,kitchen_sink_guarded,10,2023-12-18,2.879688,3.219864,2023-12-18,0.949873,0.468346,0.974945,1.013199,5.7,0.1,1.5,2.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_fixed_rv0p50_sl1p25_tp1p25_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,52,2022-07-25,5.252507,6.105571,2022-08-08,0.949033,-2.060216,-0.380157,3.360119,5.173077,0.5,1.25,1.25,0.5
linkusdt,1h,sac,linkusdt_1h_kitchen_sink_guarded_exec_annual_diversity_survey_fast40k_v2_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_fast40k_v2,kitchen_sink_guarded,52,2023-11-06,2.092863,2.546212,2023-11-06,0.928994,-0.20645,0.026768,0.466436,10.326923,0.1,1.5,2.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_fixed_rv0p10_sl2_tp3_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,52,2022-01-17,1.830572,2.2197,2022-06-06,0.923685,-0.240825,0.119393,0.720436,2.846154,0.1,2.0,3.0,0.5
solusdt,1h,sac,solusdt_1h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_aware_rv0p10_base_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,sota_low_cost,8,2023-11-06,2.834917,3.668064,2023-11-13,0.871941,-0.696923,0.186154,1.766154,14.375,0.1,2.0,3.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_testyear_margin_aware_rv0p50_cap2p5_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,52,2023-09-25,3.463593,3.77826,2023-08-28,0.867081,-0.944629,0.052269,1.993796,3.653846,0.5,2.0,3.0,0.5
solusdt,1h,sac,solusdt_1h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_fixed_rv0p05_sl2_tp4_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,tech_stat_decomp,8,2023-11-06,1.495539,1.849769,2023-11-06,0.866197,0.249957,0.560886,0.621859,20.625,0.05,2.0,4.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_fine_tune_recent_window_m12_base4y_testyear_aware_rv0p25_base_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,11,2023-01-09,2.419271,2.669991,2023-01-23,0.849802,-0.070881,0.314976,0.771713,2.545455,0.25,2.0,3.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_fixed_rv0p25_sl1p25_tp1p5_sltp_risk_geometry_phase8_v3_seed18_adaptive_top_seed_extension_seed18_v1,adaptive_top_seed_extension_seed18_v1,kitchen_sink_guarded,40,2022-05-02,1.918884,2.187643,2022-05-09,0.848005,-0.651485,0.028236,1.359442,3.95,0.25,1.25,1.5,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_rap_l0p25_rv0p1_risk_adjusted_reward_phase7_v3_seed20_adaptive_top_seed_extension_seed20_v1,adaptive_top_seed_extension_seed20_v1,kitchen_sink_guarded,40,2022-07-25,1.455254,1.548314,2022-08-01,0.82152,-0.207525,-0.025874,0.726604,3.175,0.1,2.0,3.0,0.25
solusdt,4h,sac,solusdt_4h_sota_low_cost_all_available_sac_fine_tune_recent_window_m6_base2y__oracle_bc_transfer_e2_v1,,sota_low_cost,32,2023-10-30,2.561702,2.669306,2023-11-06,0.817483,-0.43708,0.060335,0.497414,8.75,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_rap_l0p25_rv0p1_risk_adjusted_reward_phase7_v3,risk_adjusted_reward_phase7_v3,kitchen_sink_guarded,52,2022-06-06,1.818743,1.865857,2022-06-06,0.801739,-0.183106,0.007393,0.761998,3.211538,0.1,2.0,3.0,0.25
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_aware_rv0p10_base_sltp_risk_geometry_phase8_v3_seed19_adaptive_top_seed_extension_seed19_v1,adaptive_top_seed_extension_seed19_v1,kitchen_sink_guarded,39,2022-06-06,1.710634,2.262484,2022-08-08,0.793009,-0.331327,0.00787,0.678394,3.025641,0.1,2.0,3.0,0.5
solusdt,1h,sac,solusdt_1h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_fixed_rv0p25_sl1p25_tp1p5_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,sota_low_cost,8,2023-11-13,5.029578,6.501634,2023-11-13,0.788735,-1.282698,0.513255,3.591906,36.0,0.25,1.25,1.5,0.5
solusdt,1h,sac,solusdt_1h_kitchen_sink_guarded_sac_fine_tune_recent_window_m6_base3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,12,2023-12-18,1.508995,2.164288,2023-11-06,0.782693,-0.330587,0.540367,0.870955,18.166667,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_testyear_aware_rv0p50_base_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,52,2023-09-25,3.463593,3.77826,2023-12-18,0.777033,-1.045857,-0.08706,1.917593,3.692308,0.5,2.0,3.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_aware_rv0p25_base_sltp_risk_geometry_phase8_v3_seed18_adaptive_top_seed_extension_seed18_v1,adaptive_top_seed_extension_seed18_v1,kitchen_sink_guarded,39,2022-06-06,4.161788,4.666599,2022-05-09,0.747671,-0.839886,-0.03535,1.609072,2.692308,0.25,2.0,3.0,0.5
solusdt,1h,sac,solusdt_1h_kitchen_sink_guarded_exec_annual_diversity_survey_fast40k_v2_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_fast40k_v2,kitchen_sink_guarded,52,2023-12-18,3.320746,3.78788,2023-12-25,0.738123,-0.062997,0.104799,0.335592,4.076923,0.1,1.5,2.0,0.5
linkusdt,4h,sac,linkusdt_4h_kitchen_sink_guarded_exec_annual_diversity_survey_fast40k_v2_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_fast40k_v2,kitchen_sink_guarded,52,2023-10-16,1.575025,1.677813,2023-11-06,0.714378,-0.111388,0.102729,0.428235,2.826923,0.1,1.5,2.0,0.5
solusdt,1h,sac,solusdt_1h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_margin_aware_rv0p50_cap2p5_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,tech_stat_decomp,8,2023-10-16,3.302587,4.406305,2023-10-30,0.67511,-5.192735,-0.828619,8.728231,21.5,0.5,2.0,3.0,0.5
solusdt,1h,sac,solusdt_1h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_fixed_rv0p50_sl1p25_tp1p25_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,sota_low_cost,8,2023-10-30,4.811236,6.950814,2023-11-06,0.666626,-4.188249,-1.149178,6.078142,22.5,0.5,1.25,1.25,0.5
solusdt,1h,sac,solusdt_1h_kitchen_sink_guarded_sac_fine_tune_recent_window_m3_base3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,12,2023-10-30,1.771883,2.175071,2023-12-18,0.665468,-0.72834,0.251963,0.980303,38.416667,0.05,2.0,3.0,1.0
solusdt,4h,sac,solusdt_4h_crypto_full_all_available_sac_fine_tune_recent_window_m1_base3y,,crypto_full,13,2023-12-18,2.170909,2.394766,2023-12-18,0.663817,0.084456,0.395601,0.311146,1.692308,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_fine_tune_recent_window_m12_base4y_testyear_margin_aware_rv0p50_cap2p5_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,5,2023-01-09,2.583663,3.448762,2023-07-03,0.656179,0.203325,1.088111,1.769572,4.2,0.5,2.0,3.0,0.5
linkusdt,15m,sac,linkusdt_15m_kitchen_sink_guarded_exec_annual_diversity_survey_fast40k_v2_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_fast40k_v2,kitchen_sink_guarded,52,2023-10-16,2.04595,2.366811,2023-11-06,0.649719,-0.282311,-0.019885,0.524851,41.75,0.1,1.5,2.0,0.5
solusdt,4h,sac,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base3y_fixed_rv0p05_sl1p5_tp2_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,kitchen_sink_guarded,10,2023-12-18,1.43119,1.601278,2023-12-18,0.645588,0.109844,0.366158,0.512627,6.4,0.05,1.5,2.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_fine_tune_recent_window_m12_base4y_testyear_aware_rv0p50_base_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,5,2023-01-09,2.583663,3.448762,2023-07-03,0.644693,0.194136,1.078922,1.769572,4.2,0.5,2.0,3.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_testyear_rap_l0p25_rv0p1_risk_adjusted_reward_phase7_v3,risk_adjusted_reward_phase7_v3,kitchen_sink_guarded,52,2023-12-25,1.40367,1.482395,2023-01-30,0.613091,-0.060568,0.037519,0.392351,2.403846,0.1,2.0,3.0,0.25
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_testyear_aware_rv0p25_base_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,52,2023-01-09,1.471131,1.605089,2023-01-23,0.608937,-0.694829,-0.142066,1.105526,3.461538,0.25,2.0,3.0,0.5
solusdt,1h,sac,solusdt_1h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_fixed_rv0p05_sl1p25_tp1p25_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,tech_stat_decomp,8,2023-10-30,1.559109,1.772318,2023-11-13,0.606623,-0.047684,0.267283,0.629934,28.625,0.05,1.25,1.25,0.5
solusdt,4h,sac,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base3y_fixed_rv0p05_sl1p25_tp1p25_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,kitchen_sink_guarded,10,2023-12-18,1.041668,1.183575,2023-12-18,0.601437,0.228019,0.457227,0.458416,7.1,0.05,1.25,1.25,0.5
solusdt,1h,sac,solusdt_1h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_fixed_rv0p10_sl1p5_tp2_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,sota_low_cost,8,2023-11-06,1.50676,2.386483,2023-11-13,0.58431,-0.548989,0.231806,1.561591,23.0,0.1,1.5,2.0,0.5
solusdt,4h,sac,solusdt_4h_sota_low_cost_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,sota_low_cost,20,2023-12-18,1.877067,2.131035,2023-12-18,0.582825,-0.182232,0.183138,0.365369,2.8,0.05,2.0,3.0,1.0
solusdt,4h,sac,solusdt_4h_crypto_full_all_available_sac_scratch_3y,,crypto_full,13,2023-12-18,1.877067,2.131035,2023-12-18,0.574695,0.103849,0.451674,0.347825,2.076923,0.05,2.0,3.0,1.0
solusdt,4h,sac,solusdt_4h_sota_low_cost_all_available_sac_scratch_3y,,sota_low_cost,13,2023-12-18,1.877067,2.131035,2023-12-18,0.574695,0.098392,0.448465,0.350073,1.923077,0.05,2.0,3.0,1.0
solusdt,4h,sac,solusdt_4h_kitchen_sink_guarded_all_available_sac_scratch_3y,,kitchen_sink_guarded,10,2023-12-18,1.877067,2.131035,2023-12-18,0.574695,0.096525,0.545673,0.449148,2.5,0.05,2.0,3.0,1.0
solusdt,4h,sac,solusdt_4h_kitchen_sink_guarded_all_available_sac_warm_start_chain_3y,,kitchen_sink_guarded,10,2023-12-18,1.877067,2.131035,2023-12-18,0.574695,0.081487,0.534005,0.452518,2.4,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_fine_tune_recent_window_m12_base4y_valyear_rap_l0p25_rv0p075_risk_adjusted_reward_phase7_v3,risk_adjusted_reward_phase7_v3,kitchen_sink_guarded,45,2022-01-31,1.6575,1.696004,2022-08-08,0.557752,-0.146682,0.019992,0.666697,3.755556,0.075,2.0,3.0,0.25
solusdt,4h,sac,solusdt_4h_sota_low_cost_all_available_sac_fine_tune_recent_window_m3_base1y,,sota_low_cost,32,2023-12-18,2.215308,2.570542,2023-12-18,0.556108,-0.147646,0.165278,0.312924,7.5625,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_fixed_rv0p05_sl2_tp4_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,52,2022-06-06,1.72921,1.776844,2022-06-06,0.554604,-0.202599,-0.009821,0.385556,3.576923,0.05,2.0,4.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_fine_tune_recent_window_m12_base4y_testyear_rap_l0p25_rv0p1_risk_adjusted_reward_phase7_v3,risk_adjusted_reward_phase7_v3,kitchen_sink_guarded,13,2023-01-09,1.373045,1.41954,2023-01-23,0.551456,0.190709,0.278204,0.349981,2.538462,0.1,2.0,3.0,0.25
solusdt,4h,sac,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base3y_fixed_rv0p10_sl2_tp3_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,kitchen_sink_guarded,10,2023-12-18,3.271685,3.712544,2023-11-27,0.549302,0.267522,0.83341,1.131776,4.6,0.1,2.0,3.0,0.5
solusdt,4h,sac,solusdt_4h_kitchen_sink_guarded_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,20,2023-12-18,1.877067,2.131035,2023-12-18,0.545399,-0.058217,0.28799,0.346208,2.6,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_scratch_3y,,sota_low_cost,24,2023-11-27,0.898406,1.440003,2023-12-04,0.531371,-0.283446,0.202607,0.486053,1.916667,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_warm_start_chain_1y,,sota_low_cost,24,2023-11-27,0.898406,1.440003,2023-12-04,0.531371,-0.142245,0.305608,0.447854,1.75,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_scratch_1y,,sota_low_cost,40,2023-11-27,0.898406,1.440003,2023-12-04,0.531371,-0.162313,0.174876,0.337189,2.025,0.05,2.0,3.0,1.0
solusdt,1h,sac,solusdt_1h_crypto_full_all_available_1h_sac_scratch_2y,,crypto_full,32,2023-12-18,1.551384,1.961619,2023-12-18,0.530317,-0.097373,0.070735,0.168108,2.15625,0.05,2.0,3.0,1.0
solusdt,1h,sac,solusdt_1h_kitchen_sink_guarded_all_available_1h_sac_scratch_2y,,kitchen_sink_guarded,32,2023-12-18,1.551384,1.961619,2023-12-18,0.530317,-0.13297,0.057631,0.190602,2.5,0.05,2.0,3.0,1.0
solusdt,4h,sac,solusdt_4h_kitchen_sink_guarded_all_available_sac_scratch_1y,,kitchen_sink_guarded,32,2023-12-18,1.877067,2.131035,2023-12-18,0.525866,-0.04884,0.206833,0.255673,2.0625,0.05,2.0,3.0,1.0
solusdt,4h,sac,solusdt_4h_crypto_full_all_available_sac_fine_tune_recent_window_m6_base2y,,crypto_full,32,2023-06-26,1.306237,1.511486,2023-07-10,0.511422,-0.418077,0.062034,0.480111,11.40625,0.05,2.0,3.0,1.0
solusdt,1h,sac,solusdt_1h_kitchen_sink_guarded_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,12,2023-12-18,1.551384,1.961619,2023-12-18,0.508102,-0.421322,0.297755,0.719077,6.916667,0.05,2.0,3.0,1.0
